18231,2631,1,0.03486401586995052,FINITE
18261,2631,2,0.02882627564008175,FINITE
18283,2631,3,0.03218652794267065,FINITE
18303,2631,4,0.0292376482527354,FINITE
18324,2631,5,0.03300044020674871,FINITE
18338,2631,6,,NAN
18364,2631,7,,NAN
18394,2631,8,,NAN
18411,2631,9,,NAN
21180,3240,0,0.03503800263400471,FINITE
21226,3240,1,,NAN
21451,3240,2,,NAN
21521,3240,3,,NAN
21623,3240,4,,NAN
21688,3404,1,0.028101329855800182,FINITE
21775,3404,2,0.027472322309755454,FINITE
21868,3404,3,0.02837761771478483,FINITE
21888,3200,3,,NAN
21945,3404,4,0.028611130272958606,FINITE
21981,3200,4,,NAN
22033,3404,5,0.028004350610422456,FINITE
22123,3404,6,0.028781487972374255,FINITE
22180,3200,5,,NAN
22198,3404,7,,NAN
22253,3200,6,,NAN
22260,3404,8,,NAN
22326,3404,9,,NAN
22573,3222,9,,NAN
22716,3567,0,0.4531184996179156,FINITE
22847,3567,1,0.4629136427446995,FINITE
23010,3567,2,,NAN
23171,3567,3,,NAN
23305,3567,4,,NAN
23402,3567,5,,NAN
23533,3567,6,,NAN
23687,3567,7,,NAN
23707,3699,3,,NAN
23804,3699,4,,NAN
23891,3699,5,,NAN
23894,3671,5,,NAN
23965,3699,6,,NAN
23966,3671,6,,NAN
24024,3699,7,,NAN
24082,3699,8,,NAN
24107,3671,7,,NAN
24146,3699,9,,NAN
24230,3850,0,0.27214230589490784,FINITE
238,50,3,0,FINITE
239,23,3,0,FINITE
1269,173,3,0.0028553459730165823,FINITE
1376,173,4,0.002692723237071368,FINITE
1435,198,0,0.0019035889928484776,FINITE
1576,198,1,0.002829198457579441,FINITE
1721,206,2,0.0036053708617357267,FINITE
2100,220,3,0.15156053898092395,FINITE
2212,220,4,0.12124843118473916,FINITE
2340,220,5,0.10172109674904524,FINITE
2493,253,7,0.0014040278233233509,FINITE
2592,253,8,0.0014749394310974797,FINITE
2691,253,9,0.0013274454879877318,FINITE
2857,230,6,,NAN
3145,362,4,0.026175875885479212,FINITE
3228,362,5,0.02481236498542674,FINITE
3308,362,6,0.022805387466178672,FINITE
3409,362,7,0.022048563430449336,FINITE
3489,362,8,0.022011701546405717,FINITE
3688,325,6,,NAN
3808,325,7,,NAN
3971,325,8,,NAN
4533,603,0,0.029604433392222913,FINITE
4594,603,1,0.031040147550052705,FINITE
4674,603,2,0.030083990976838254,FINITE
4749,603,3,0.028383847073245184,FINITE
4820,603,4,0.02653153840467661,FINITE
4870,643,1,0.024933106348868916,FINITE
4949,643,2,0.027199523495597983,FINITE
5035,643,3,0.026325721559713945,FINITE
5106,643,4,0.02541401809210019,FINITE
5177,644,5,,NAN
5258,644,6,,NAN
5324,644,7,,NAN
5400,644,8,,NAN
5473,644,9,,NAN
5556,731,0,,NAN
5626,745,0,0.024727148902537268,FINITE
5707,745,1,0.0344666434377871,FINITE
6399,806,3,,NAN
6468,806,4,,NAN
6536,806,5,,NAN
6595,806,6,,NAN
6697,806,7,,NAN
6767,806,8,,NAN
6840,806,9,,NAN
6945,891,0,0.36158465135021484,FINITE
7169,936,1,0.028048028652026793,FINITE
7256,936,2,,NAN
7345,936,3,,NAN
7426,936,4,,NAN
7504,936,5,,NAN
7588,936,6,,NAN
7657,936,7,,NAN
7737,936,8,,NAN
7819,936,9,,NAN
8053,1077,0,0.023342668249035185,FINITE
8124,1077,1,0.025288913091015025,FINITE
8200,1077,2,,NAN
8263,1077,3,,NAN
8324,1077,4,,NAN
8392,1077,5,,NAN
8464,1077,6,,NAN
8529,1077,7,,NAN
8594,1077,8,,NAN
8656,1077,9,,NAN
8713,1159,0,0.026232462309822756,FINITE
8776,1159,1,0.024013363448979613,FINITE
8841,1159,2,0.023449501440457463,FINITE
8894,1159,3,0.023863909385391756,FINITE
8945,1159,4,0.023313108153294876,FINITE
9914,1244,9,,NAN
9972,1330,0,0.4253067705667203,FINITE
10035,1330,1,,NAN
10096,1330,2,,NAN
10156,1330,3,,NAN
10170,1317,5,,NAN
10232,1317,6,,NAN
10297,1317,7,,NAN
10355,1317,8,,NAN
10425,1317,9,,NAN
10498,1404,0,0.018931330382579076,FINITE
10563,1404,1,0.025055573782756385,FINITE
10636,1404,2,0.026012509845161333,FINITE
10703,1404,3,0.023744353968522865,FINITE
10776,1404,4,0.02509320782326957,FINITE
10845,1404,5,0.024253508043472937,FINITE
10901,1404,6,,NAN
10956,1404,7,,NAN
11118,1473,0,1.3517085268886624,FINITE
11427,1473,1,,NAN
11577,1473,2,,NAN
11832,1473,3,,NAN
12112,1473,4,,NAN
13877,1823,7,,NAN
13921,1823,8,,NAN
14026,1823,9,,NAN
14148,1933,0,,NAN
14199,1959,0,,NAN
14377,1969,0,1.1505610992749076,FINITE
14612,1969,1,1.169660147455481,FINITE
14853,1969,2,,NAN
16619,2267,9,0.3728465099782715,FINITE
16701,2382,0,,NAN
16733,2392,0,0.021439519873172608,FINITE
16764,2392,1,0.019713703759574496,FINITE
16792,2392,2,0.021024156794880438,FINITE
16831,2392,3,0.023328941917540102,FINITE
